id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
IQ-BG-MDN,العراق,بغداد,المدائن,—,—,المدائن,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الرصافة؛ طاق كسرى — لا رقم سكاني منشور بالقضاء
IQ-BG-HUS,العراق,بغداد,الحسينية,—,—,الحسينية,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الرصافة؛ استُحدث 2013 — لا رقم سكاني منشور بالقضاء
IQ-BG-ZAW,العراق,بغداد,الزوراء,—,—,الزوراء,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الرصافة؛ استُحدث 2018 (المعامل سابقًا) — لا رقم سكاني منشور بالقضاء
IQ-BG-KRK,العراق,بغداد,الكرخ,—,—,الكرخ,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الكرخ — لا رقم سكاني منشور بالقضاء
IQ-BG-KAZ,العراق,بغداد,الكاظمية,—,—,الكاظمية,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الكرخ؛ مرقد الكاظمين — لا رقم سكاني منشور بالقضاء
IQ-BG-MHM,العراق,بغداد,المحمودية,—,—,المحمودية,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الكرخ — لا رقم سكاني منشور بالقضاء
IQ-BG-ABG,العراق,بغداد,أبو غريب,—,—,أبو غريب,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الكرخ — لا رقم سكاني منشور بالقضاء
IQ-BG-TAR,العراق,بغداد,الطارمية,—,—,الطارمية,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الكرخ — لا رقم سكاني منشور بالقضاء
IQ-BG-SHA,العراق,بغداد,الشعلة,—,—,الشعلة,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,جانب الكرخ — لا رقم سكاني منشور بالقضاء
IQ-NI-MSL,العراق,نينوى,الموصل,—,—,الموصل,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,بعشيقة · الشورة · حمام العليل · القيارة · المحلبية · الحميدات — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-HMD,العراق,نينوى,الحمدانية,—,—,الحمدانية,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,النمرود · برطلة — متنازع عليه — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-TLK,العراق,نينوى,تلكيف,—,—,تلكيف,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,وانة · ألقوش — متنازع عليه — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-SNJ,العراق,نينوى,سنجار,—,—,سنجار,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,الشمال (سنوني) · القيروان — متنازع عليه — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-TLA,العراق,نينوى,تلعفر,—,—,تلعفر,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,زمار · ربيعة · العياضية — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-HDR,العراق,نينوى,الحضر,—,—,الحضر,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,تل عبطة — موقع الحضر يونسكو 1985 — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-BAJ,العراق,نينوى,البعاج,—,—,البعاج,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,القحطانية (كوجو) — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-MKH,العراق,نينوى,مخمور,—,—,مخمور,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,الكوير · كنديناوة · قراج · ملا قرة — إداريًا لنينوى عمليًا لأربيل — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-SHK,العراق,نينوى,الشيخان,—,—,الشيخان,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,زيلكان — معبد لالش الإيزيدي؛ متنازع عليه — أرقام السكان أبطلها نزوح 2014-2017
IQ-NI-SML,العراق,نينوى,سميل,—,—,سميل,—,قضاء,,,,,,الجهاز المركزي للإحصاء / وزارة التخطيط العراقية,—,🟡,فايدة — ينسب لدهوك في قوائم أخرى — أرقام السكان أبطلها نزوح 2014-2017
IQ-BGM-R01,العراق,بغداد,الرصافة,بغداد,السور والصرافية,السور والصرافية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)
IQ-BGM-R02,العراق,بغداد,الرصافة,بغداد,الميدان,الميدان,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ ساحة عرضات عسكرية ظهرت في القرن 9هـ
IQ-BGM-R03,العراق,بغداد,الرصافة,بغداد,جديد حسن باشا,جديد حسن باشا,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)
IQ-BGM-R04,العراق,بغداد,الرصافة,بغداد,البارودية,البارودية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ نسبةً إلى البارود خانة لخزن البارود
IQ-BGM-R05,العراق,بغداد,الرصافة,بغداد,قمر الدين,قمر الدين,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)
IQ-BGM-R06,العراق,بغداد,الرصافة,بغداد,الفضل,الفضل,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ جامع أُنشئ قرب قبر الفضل بن سهل (ت 548هـ)
IQ-BGM-R07,العراق,بغداد,الرصافة,بغداد,القرة غول,القرة غول,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ من الانكشارية العثمانية
IQ-BGM-R08,العراق,بغداد,الرصافة,بغداد,تبة الكرد,تبة الكرد,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ نسبةً إلى الأكراد
IQ-BGM-R09,العراق,بغداد,الرصافة,بغداد,حمام المالح,حمام المالح,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ المساحة 10 دونمات و21 أولكًا
IQ-BGM-R10,العراق,بغداد,الرصافة,بغداد,الحيدرخانة,الحيدرخانة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)
IQ-BGM-R11,العراق,بغداد,الرصافة,بغداد,العاقولية,العاقولية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)
IQ-BGM-R12,العراق,بغداد,الرصافة,بغداد,قمبر علي,قمبر علي,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ يُرجَّح أنه أحد حجّاب الخليفة المستضيء
IQ-BGM-R13,العراق,بغداد,الرصافة,بغداد,الست هدية,الست هدية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ المساحة 10 دونمات و19 أولكًا
IQ-BGM-R14,العراق,بغداد,الرصافة,بغداد,إمام طه والدشتي,إمام طه والدشتي,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ المساحة 10 دونمات و25 أولكًا
IQ-BGM-R15,العراق,بغداد,الرصافة,بغداد,باب الأغا,باب الأغا,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ مقر أغا الانكشارية
IQ-BGM-R16,العراق,بغداد,الرصافة,بغداد,تحت التكية,تحت التكية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)؛ أسفل تكية قديمة في آخر محلة قنبر علي
IQ-BGM-R17,العراق,بغداد,الرصافة,بغداد,القاطرخانة,القاطرخانة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة (الصوب الكبير)
IQ-BGM-K01,العراق,بغداد,الكرخ,بغداد,كرادة مريم,كرادة مريم,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K02,العراق,بغداد,الكرخ,بغداد,علاوي الحلة,علاوي الحلة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ نسبةً إلى باب الحلة من أبواب سور بغداد
IQ-BGM-K03,العراق,بغداد,الكرخ,بغداد,الدوريين,الدوريين,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K04,العراق,بغداد,الكرخ,بغداد,سوق العجيمي,سوق العجيمي,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K05,العراق,بغداد,الكرخ,بغداد,الفلاحات,الفلاحات,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ اسم حرفي
IQ-BGM-K06,العراق,بغداد,الكرخ,بغداد,الفحامة,الفحامة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ اسم حرفي
IQ-BGM-K07,العراق,بغداد,الكرخ,بغداد,المشاهدة,المشاهدة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K08,العراق,بغداد,الكرخ,بغداد,الشيخ علي,الشيخ علي,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K09,العراق,بغداد,الكرخ,بغداد,الجعيفر الأولى,الجعيفر الأولى,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ عشيرة الجعافرة — كانت تُسمى الرملة في العصر العباسي
IQ-BGM-K10,العراق,بغداد,الكرخ,بغداد,الجعيفر الثانية (السليمانية),الجعيفر الثانية (السليمانية),—,محلة,,,,528,1947,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ عشيرة الجعافرة
IQ-BGM-K11,العراق,بغداد,الكرخ,بغداد,سوق حمادة,سوق حمادة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K12,العراق,بغداد,الكرخ,بغداد,التكارتة,التكارتة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ أهل تكريت
IQ-BGM-K13,العراق,بغداد,الكرخ,بغداد,الست نفيسة,الست نفيسة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K14,العراق,بغداد,الكرخ,بغداد,خضر الياس,خضر الياس,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ المساحة 8 دونمات و13 أولكًا
IQ-BGM-K15,العراق,بغداد,الكرخ,بغداد,جامع عطا,جامع عطا,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K16,العراق,بغداد,الكرخ,بغداد,سوق الجديد,سوق الجديد,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K17,العراق,بغداد,الكرخ,بغداد,الشيخ بشار,الشيخ بشار,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K18,العراق,بغداد,الكرخ,بغداد,الشيخ صندل,الشيخ صندل,—,محلة,,,,756,1947,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)؛ المساحة 7 دونمات و23 أولكًا
IQ-BGM-K19,العراق,بغداد,الكرخ,بغداد,رأس الجسر,رأس الجسر,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K20,العراق,بغداد,الكرخ,بغداد,باب السيف,باب السيف,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K21,العراق,بغداد,الكرخ,بغداد,الكريمات,الكريمات,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-K22,العراق,بغداد,الكرخ,بغداد,الصالحية,الصالحية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ (الصوب الصغير)
IQ-BGM-X01,العراق,بغداد,الرصافة,بغداد,فرج الله,فرج الله,—,محلة,,,,9348,1947,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 94 دونمًا و23 أولكًا
IQ-BGM-X02,العراق,بغداد,الرصافة,بغداد,الكبيسات,الكبيسات,—,محلة,,,,847,1947,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 6 دونمات وأولك واحد؛ أهل كبيسة
IQ-BGM-X03,العراق,بغداد,الرصافة,بغداد,البومفرج,البومفرج,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 4 دونمات و18 أولكًا — أصغر المحلات مساحةً
IQ-BGM-X04,العراق,بغداد,الرصافة,بغداد,بني سعيد,بني سعيد,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 9 دونمات و21 أولكًا
IQ-BGM-X05,العراق,بغداد,الرصافة,بغداد,البوشبل,البوشبل,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 8 دونمات و22 أولكًا
IQ-BGM-X06,العراق,بغداد,الرصافة,بغداد,عبيد,عبيد,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 8 دونمات و20 أولكًا
IQ-BGM-X07,العراق,بغداد,الرصافة,بغداد,الجوبة,الجوبة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 7 دونمات و10 أولك
IQ-BGM-X08,العراق,بغداد,الرصافة,بغداد,حنون الصغير,حنون الصغير,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 6 دونمات و12 أولكًا
IQ-BGM-X09,العراق,بغداد,الرصافة,بغداد,حنون الكبير,حنون الكبير,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ 6 دونمات و5 أولك
IQ-BGM-X10,العراق,بغداد,الرصافة,بغداد,الطاطران,الطاطران,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ التتر — كان فيها سعاة البريد آل التتار
IQ-BGM-X11,العراق,بغداد,الرصافة,بغداد,الهيتاويين,الهيتاويين,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ أهل مدينة هيت العاملون في تجارة السمسم
IQ-BGM-X12,العراق,بغداد,الرصافة,بغداد,السنك,السنك,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ بالتركية: الذباب — إشارة إلى كثرته
IQ-BGM-X13,العراق,بغداد,الكرخ,بغداد,الوشاش,الوشاش,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ؛ على نهر الوشاش (الخِر) — نسبةً إلى صوت هدير الماء
IQ-BGM-X14,العراق,بغداد,الكرخ,بغداد,الشواكة,الشواكة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ؛ جامعو الشوك للوقود وبائعوه
IQ-BGM-X15,العراق,بغداد,الكرخ,بغداد,الشالجية,الشالجية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الكرخ؛ آل شالجي موسى — أسرة تجارية بغدادية
IQ-BGM-X16,العراق,بغداد,الرصافة,بغداد,العلوازية,العلوازية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ الأصل الإيلوازية نسبةً إلى بساتين رجل يُدعى إيلواز؛ تُسمى خطأً العيواضية
IQ-BGM-X17,العراق,بغداد,الرصافة,بغداد,الكسرة,الكسرة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ كسرة السدة في فيضان دجلة 1925
IQ-BGM-X18,العراق,بغداد,الرصافة,بغداد,الوزيرية,الوزيرية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ ولاة المماليك الملقبون بالوزراء أوائل القرن 19
IQ-BGM-X19,العراق,بغداد,الرصافة,بغداد,نجيب باشا,نجيب باشا,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ محمد نجيب باشا والي بغداد 1842-1849
IQ-BGM-X20,العراق,بغداد,الرصافة,بغداد,الصدرية,الصدرية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ الشيخ صدر الدين الحموئي (ت 722هـ) المدفون فيها
IQ-BGM-X21,العراق,بغداد,الرصافة,بغداد,باب الشيخ,باب الشيخ,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ باب حضرة الشيخ عبد القادر الكيلاني (ت 561هـ)
IQ-BGM-X22,العراق,بغداد,الرصافة,بغداد,الكولات,الكولات,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ جنود المماليك 1750-1831
IQ-BGM-X23,العراق,بغداد,الرصافة,بغداد,الدنكجية,الدنكجية,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ من يطحن الرز بالدنگ
IQ-BGM-X24,العراق,بغداد,الرصافة,بغداد,إيلان دلي,إيلان دلي,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ بالتركية: رأس الأفعى — وهي محلة قمر الدين اليوم
IQ-BGM-X25,العراق,بغداد,الرصافة,بغداد,كوك نظر,كوك نظر,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ بالتركية: العيون الخضر
IQ-BGM-X26,العراق,بغداد,الرصافة,بغداد,المربعة,المربعة,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ تقاطع شارعين
IQ-BGM-X27,العراق,بغداد,الرصافة,بغداد,سبع أبكار,سبع أبكار,—,محلة,,,,,,د. أحمد سوسة — أطلس بغداد ط1 1952 ص21 / إحصاء 1947,1952,🟢,جانب الرصافة؛ المحلات 332 و338 و340 و342؛ 282.2 هكتار؛ حي الربيع بلديًا
IQ-QD001,العراق,بغداد,قضاء الرصافة,,,الرصافة,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الرصافة.md
IQ-QD002,العراق,بغداد,قضاء الأعظمية,,,الأعظمية,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الأعظمية.md
IQ-QD003,العراق,بغداد,قضاء الصدر الأولى,,,الصدر الأولى,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الصدر الأولى.md
IQ-QD004,العراق,بغداد,قضاء الصدر الثانية,,,الصدر الثانية,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الصدر الثانية.md
IQ-QD005,العراق,بغداد,قضاء الشعب,,,الشعب,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الشعب.md
IQ-QD006,العراق,بغداد,قضاء المدائن,,,المدائن,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/المدائن.md
IQ-QD007,العراق,بغداد,قضاء الحسينية,,,الحسينية,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الحسينية.md
IQ-QD008,العراق,بغداد,قضاء الزوراء,,,الزوراء,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الزوراء.md
IQ-QD009,العراق,بغداد,قضاء الكرخ,,,الكرخ,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الكرخ.md
IQ-QD010,العراق,بغداد,قضاء الكاظمية,,,الكاظمية,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الكاظمية.md
IQ-QD011,العراق,بغداد,قضاء المحمودية,,,المحمودية,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/المحمودية.md
IQ-QD012,العراق,بغداد,قضاء أبو غريب,,,أبو غريب,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/أبو غريب.md
IQ-QD013,العراق,بغداد,قضاء الطارمية,,,الطارمية,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الطارمية.md
IQ-QD014,العراق,بغداد,قضاء الشعلة,,,الشعلة,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/بغداد/الشعلة.md
IQ-QD015,العراق,نينوى,قضاء الموصل,,,الموصل,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/نينوى/الموصل.md
IQ-QD016,العراق,نينوى,قضاء الحمدانية,,,الحمدانية,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/نينوى/الحمدانية.md
IQ-QD017,العراق,نينوى,قضاء تلكيف,,,تلكيف,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/نينوى/تلكيف.md
IQ-QD018,العراق,نينوى,قضاء سنجار,,,سنجار,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/نينوى/سنجار.md
IQ-QD019,العراق,نينوى,قضاء تلعفر,,,تلعفر,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/نينوى/تلعفر.md
IQ-QD020,العراق,نينوى,قضاء الحضر,,,الحضر,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/نينوى/الحضر.md
IQ-QD021,العراق,نينوى,قضاء البعاج,,,البعاج,,قضاء (المستوى الثاني),,,,,,الجهاز المركزي للإحصاء العراقي,2024,🟢,ملف مستقل: الدول/العراق/الأقضية/نينوى/البعاج.md
