id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
MR-MQ029,موريتانيا,ولاية نواكشوط الغربية,مقاطعة السبخة,,,السبخة,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/السبخة.md
MR-MQ030,موريتانيا,ولاية نواكشوط الغربية,مقاطعة تفرغ زينة,,,تفرغ زينة,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/تفرغ زينة.md
MR-MQ031,موريتانيا,ولاية داخلة نواذيبو,مقاطعة الشامي,,,الشامي,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/الشامي.md
MR-MQ032,موريتانيا,ولاية تكانت,مقاطعة تيشيت,,,تيشيت,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/تيشيت.md
MR-MQ033,موريتانيا,ولاية تكانت,مقاطعة تجكجة,,,تجكجة,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/تجكجة.md
MR-MQ034,موريتانيا,ولاية تيرس زمور,مقاطعة فديرك,,,فديرك,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/فديرك.md
MR-MQ035,موريتانيا,ولاية تيرس زمور,مقاطعة الزويرات,,,الزويرات,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/الزويرات.md
MR-MQ036,موريتانيا,ولاية أدرار,مقاطعة شنقيط,,,شنقيط,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/شنقيط.md
MR-MQ037,موريتانيا,ولاية أدرار,مقاطعة أوجفت,,,أوجفت,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/أوجفت.md
MR-MQ038,موريتانيا,ولاية أدرار,مقاطعة وادان,,,وادان,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/وادان.md
MR-MQ039,موريتانيا,ولاية إينشيري,مقاطعة بنشاب,,,بنشاب,,مقاطعة (المستوى الثاني),,,,,,وزارة الداخلية واللامركزية,2024,🟢,ملف مستقل: الدول/موريتانيا/المقاطعات/بنشاب.md
مو-CT001,موريتانيا,,,نواكشوط,,نواكشوط,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/موريتانيا/المدن/نواكشوط/نواكشوط.md
