id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
TN-097,تونس,سوسة,كندار,—,—,كندار,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-098,تونس,سوسة,سيدي الهاني,—,—,سيدي الهاني,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-099,تونس,سوسة,مساكن,—,—,مساكن,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-100,تونس,سوسة,القلعة الصغرى,—,—,القلعة الصغرى,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-المنستير,تونس,المنستير,—,—,—,المنستير,—,ولاية,,,,548828,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,1019 كم²؛ 13 معتمدية؛ الكثافة 538.59 ن/كم²
TN-101,تونس,المنستير,المنستير,—,—,المنستير,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-102,تونس,المنستير,الوردانين,—,—,الوردانين,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-103,تونس,المنستير,الساحلين,—,—,الساحلين,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-104,تونس,المنستير,زرمدين,—,—,زرمدين,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-105,تونس,المنستير,بني حسان,—,—,بني حسان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-106,تونس,المنستير,جمال,—,—,جمال,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-107,تونس,المنستير,بنبلة,—,—,بنبلة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-108,تونس,المنستير,المكنين,—,—,المكنين,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-109,تونس,المنستير,البقالطة,—,—,البقالطة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-110,تونس,المنستير,طبلبة,—,—,طبلبة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-111,تونس,المنستير,قصر هلال,—,—,قصر هلال,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-112,تونس,المنستير,قصيبة المديوني,—,—,قصيبة المديوني,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-113,تونس,المنستير,صيادة لمطة بوحجر,—,—,صيادة لمطة بوحجر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-المهدية,تونس,المهدية,—,—,—,المهدية,—,ولاية,,,,410812,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,2966 كم²؛ 11 معتمدية؛ الكثافة 138.51 ن/كم²
TN-114,تونس,المهدية,المهدية,—,—,المهدية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-115,تونس,المهدية,بومرداس,—,—,بومرداس,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-116,تونس,المهدية,أولاد الشامخ,—,—,أولاد الشامخ,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-117,تونس,المهدية,شربان,—,—,شربان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-118,تونس,المهدية,هبيرة,—,—,هبيرة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-119,تونس,المهدية,السواسي,—,—,السواسي,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-120,تونس,المهدية,الجم,—,—,الجم,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,مدرج الجم — يونسكو 1979
TN-121,تونس,المهدية,الشابة,—,—,الشابة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-122,تونس,المهدية,ملولش,—,—,ملولش,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-123,تونس,المهدية,سيدي علوان,—,—,سيدي علوان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-124,تونس,المهدية,قصور الساف,—,—,قصور الساف,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-صفاقس,تونس,صفاقس,—,—,—,صفاقس,—,ولاية,,,,955421,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,7545 كم²؛ 16 معتمدية؛ الكثافة 126.63 ن/كم²
TN-125,تونس,صفاقس,صفاقس المدينة,—,—,صفاقس المدينة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-126,تونس,صفاقس,صفاقس الغربية,—,—,صفاقس الغربية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-127,تونس,صفاقس,ساقية الزيت,—,—,ساقية الزيت,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-128,تونس,صفاقس,ساقية الداير,—,—,ساقية الداير,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-129,تونس,صفاقس,صفاقس الجنوبية,—,—,صفاقس الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-130,تونس,صفاقس,طينة,—,—,طينة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-131,تونس,صفاقس,عقارب,—,—,عقارب,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-132,تونس,صفاقس,جبنيانة,—,—,جبنيانة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-133,تونس,صفاقس,العامرة,—,—,العامرة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-134,تونس,صفاقس,الحنشة,—,—,الحنشة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-135,تونس,صفاقس,منزل شاكر,—,—,منزل شاكر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-136,تونس,صفاقس,الغريبة,—,—,الغريبة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-137,تونس,صفاقس,بئر علي بن خليفة,—,—,بئر علي بن خليفة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-138,تونس,صفاقس,الصخيرة,—,—,الصخيرة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-139,تونس,صفاقس,المحرس,—,—,المحرس,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-140,تونس,صفاقس,قرقنة,—,—,قرقنة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,جزر — صيد الشرفية
TN-W-باجة,تونس,باجة,—,—,—,باجة,—,ولاية,,,,303032,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,3740 كم²؛ 9 معتمدية؛ الكثافة 81.02 ن/كم²
TN-141,تونس,باجة,باجة الشمالية,—,—,باجة الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-142,تونس,باجة,باجة الجنوبية,—,—,باجة الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-143,تونس,باجة,عمدون,—,—,عمدون,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-144,تونس,باجة,نفزة,—,—,نفزة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-145,تونس,باجة,تبرسق,—,—,تبرسق,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,دقة/توگا — يونسكو 1997
TN-146,تونس,باجة,تيبار,—,—,تيبار,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-147,تونس,باجة,تستور,—,—,تستور,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-148,تونس,باجة,قبلاط,—,—,قبلاط,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-149,تونس,باجة,مجاز الباب,—,—,مجاز الباب,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-جندوبة,تونس,جندوبة,—,—,—,جندوبة,—,ولاية,,,,401477,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,3102 كم²؛ 9 معتمدية؛ الكثافة 129.43 ن/كم²
TN-150,تونس,جندوبة,جندوبة,—,—,جندوبة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-151,تونس,جندوبة,جندوبة الشمالية,—,—,جندوبة الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-152,تونس,جندوبة,بوسالم,—,—,بوسالم,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-153,تونس,جندوبة,طبرقة,—,—,طبرقة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-154,تونس,جندوبة,عين دراهم,—,—,عين دراهم,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-155,تونس,جندوبة,فرنانة,—,—,فرنانة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-156,تونس,جندوبة,غار الدماء,—,—,غار الدماء,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-157,تونس,جندوبة,وادي مليز,—,—,وادي مليز,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-158,تونس,جندوبة,بلطة بوعوان,—,—,بلطة بوعوان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-الكاف,تونس,الكاف,—,—,—,الكاف,—,ولاية,,,,243156,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,4965 كم²؛ 11 معتمدية؛ الكثافة 48.97 ن/كم²
TN-159,تونس,الكاف,الكاف الغربية,—,—,الكاف الغربية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-160,تونس,الكاف,الكاف الشرقية,—,—,الكاف الشرقية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-161,تونس,الكاف,نبر,—,—,نبر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-162,تونس,الكاف,ساقية سيدي يوسف,—,—,ساقية سيدي يوسف,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-163,تونس,الكاف,تاجروين,—,—,تاجروين,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-164,تونس,الكاف,قلعة سنان,—,—,قلعة سنان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-165,تونس,الكاف,القلعة الخصبة,—,—,القلعة الخصبة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-166,تونس,الكاف,الجريصة,—,—,الجريصة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-167,تونس,الكاف,القصور,—,—,القصور,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-168,تونس,الكاف,الدهماني,—,—,الدهماني,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-169,تونس,الكاف,السرس,—,—,السرس,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-سليانة,تونس,سليانة,—,—,—,سليانة,—,ولاية,,,,223087,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,4642 كم²؛ 11 معتمدية؛ الكثافة 48.06 ن/كم²
TN-170,تونس,سليانة,سليانة الشمالية,—,—,سليانة الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-171,تونس,سليانة,سليانة الجنوبية,—,—,سليانة الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-172,تونس,سليانة,بوعرادة,—,—,بوعرادة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-173,تونس,سليانة,قعفور,—,—,قعفور,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-174,تونس,سليانة,العروسة,—,—,العروسة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-175,تونس,سليانة,لكريب,—,—,لكريب,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-176,تونس,سليانة,بورويس,—,—,بورويس,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-177,تونس,سليانة,مكثر,—,—,مكثر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-178,تونس,سليانة,الروحية,—,—,الروحية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-179,تونس,سليانة,كسرى,—,—,كسرى,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-180,تونس,سليانة,برقو,—,—,برقو,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-القيروان,تونس,القيروان,—,—,—,القيروان,—,ولاية,,,,570559,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,6712 كم²؛ 11 معتمدية؛ الكثافة 85.01 ن/كم²
TN-181,تونس,القيروان,القيروان الشمالية,—,—,القيروان الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,مدينة القيروان — يونسكو 1988؛ جامع عقبة
TN-182,تونس,القيروان,القيروان الجنوبية,—,—,القيروان الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-183,تونس,القيروان,الشبيكة,—,—,الشبيكة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-184,تونس,القيروان,السبيخة,—,—,السبيخة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-185,تونس,القيروان,الوسلاتية,—,—,الوسلاتية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-186,تونس,القيروان,حفوز,—,—,حفوز,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-187,تونس,القيروان,العلا,—,—,العلا,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-188,تونس,القيروان,حاجب العيون,—,—,حاجب العيون,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-189,تونس,القيروان,نصر الله,—,—,نصر الله,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-190,تونس,القيروان,الشراردة,—,—,الشراردة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-191,تونس,القيروان,بوحجلة,—,—,بوحجلة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-سيدي بوزيد,تونس,سيدي بوزيد,—,—,—,سيدي بوزيد,—,ولاية,,,,429912,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,7405 كم²؛ 12 معتمدية؛ الكثافة 58.06 ن/كم²
TN-192,تونس,سيدي بوزيد,سيدي بوزيد الغربية,—,—,سيدي بوزيد الغربية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-193,تونس,سيدي بوزيد,سيدي بوزيد الشرقية,—,—,سيدي بوزيد الشرقية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-194,تونس,سيدي بوزيد,جلمة,—,—,جلمة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-195,تونس,سيدي بوزيد,سبالة أولاد عسكر,—,—,سبالة أولاد عسكر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-196,تونس,سيدي بوزيد,بئر الحفي,—,—,بئر الحفي,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-197,تونس,سيدي بوزيد,سيدي علي بن عون,—,—,سيدي علي بن عون,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-198,تونس,سيدي بوزيد,منزل بوزيان,—,—,منزل بوزيان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-199,تونس,سيدي بوزيد,المكناسي,—,—,المكناسي,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-200,تونس,سيدي بوزيد,سوق الجديد,—,—,سوق الجديد,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-201,تونس,سيدي بوزيد,المزونة,—,—,المزونة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-202,تونس,سيدي بوزيد,الرقاب,—,—,الرقاب,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-203,تونس,سيدي بوزيد,أولاد حفوز,—,—,أولاد حفوز,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-القصرين,تونس,القصرين,—,—,—,القصرين,—,ولاية,,,,439243,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,8260 كم²؛ 13 معتمدية؛ الكثافة 53.18 ن/كم²
TN-204,تونس,القصرين,القصرين الشمالية,—,—,القصرين الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-205,تونس,القصرين,القصرين الجنوبية,—,—,القصرين الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-206,تونس,القصرين,الزهور,—,—,الزهور,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-207,تونس,القصرين,حاسي الفريد,—,—,حاسي الفريد,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-208,تونس,القصرين,سبيطلة,—,—,سبيطلة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-209,تونس,القصرين,سبيبة,—,—,سبيبة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-210,تونس,القصرين,جدليان,—,—,جدليان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-211,تونس,القصرين,العيون,—,—,العيون,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-212,تونس,القصرين,تالة,—,—,تالة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
